07/04/17 20:07,_Ÿ‡º_Ÿ‡¸ Dow ends less than 0.1% _Ÿ“‰ lower; _Ÿ‡º_Ÿ‡¸ S&amp;P500 finishes _Ÿ“‰ down about 0.1% https://t.co/hXAjHhW05a MARKETWATCH
07/04/17 19:58,"Sad. The vast majority of #equityhedge #hedgefunds STILL lag in performance vs. S&amp;P500 Index YTD
https://t.co/l8uzoK6Pvy #whereisthealpha"
07/04/17 19:50,"Poor NonFarm Payroll (98k jobs) leads to another Feeble Friday- weak end of day S&amp;P500. Recently, Feeble Fridays followed by ""weak weeks"""
07/04/17 19:41,"_Ÿ‡º_Ÿ‡¸ S&amp;P500, _Ÿ‡º_Ÿ‡¸ Nasdaq, _Ÿ‡º_Ÿ‡¸ Dow industrials swing back into negative territory https://t.co/fQ1w2VKcgg MARKETWATCH"
07/04/17 19:28,Merrill Lynch to push for younger advisers in its 'thundering herd' https://t.co/IXd3xC6rOi Business News https://t.co/gjaIKIOP3O
07/04/17 19:25,Investors look to global growth for earnings power https://t.co/nIP6isbSwd Business News https://t.co/IRlnzwRR1m
07/04/17 19:06,#S&amp;P500 #Skew update: puts are getting richer and calls continue to get cheaper so not much change this week. https://t.co/EdQA4W3Xs5
07/04/17 18:59,"Most Wells Fargo board members should go, says influential advisory group - Los Angeles Timesâ€_ https://t.co/5G4DNKj2a9"
07/04/17 18:39,Seasonality S&amp;P500 â€“ April 2017 https://t.co/aMHO8E9c0t https://t.co/VjxWYj0W49
07/04/17 18:38,Here's an app for synthetising Financial Statements of the S&amp;P500 stocks #fintech https://t.co/cIJrUzn78h https://t.co/813ECvxhOr
07/04/17 18:33,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/qjezJMDx1C
07/04/17 18:32,Las Vegas sports gambler Walters convicted of insider trading https://t.co/N5a2HTl8jG Business News https://t.co/XPqP8RyFZz
07/04/17 18:28,Gov. Brown declares California drought emergency is over - Los Angeles Times https://t.co/APrw02SY0G https://t.co/mcP3x9c8tW
07/04/17 18:23,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/mgpl0S7LXZ
07/04/17 18:23,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/HER7Bu1vlT
07/04/17 18:18,"_Ÿ‡º_Ÿ‡¸ S&amp;P500 index _Ÿ“ˆ up 5 points, or 0.2%, at 2,363 https://t.co/m2hjWdBFHq MARKETWATCH"
07/04/17 17:59,"VS (Dow Jones, Nasdaq-100, S&amp;P500) â€¢ Re: CVR Energy Inc. https://t.co/gL0dYwSSJW  #beleggen"
07/04/17 17:49,Uber says never used Waymo files on self-driving https://t.co/80me4UFqnc Business News https://t.co/o0yFLox5Tg
07/04/17 17:33,"Twitter pulls lawsuit over anti-Trump account, says summons withdrawn https://t.co/dNZavUZ4I9 Business News https://t.co/kXP8n8wceP"
07/04/17 17:20,IPO Market Takes Baton of Tech Insanity - Bloomberg https://t.co/tcdCT6QwIS https://t.co/BgXiNSys4w
07/04/17 17:07,the weather for the S&amp;P500 is looking slow (In the white Zone) on my Index Magnet heat map. #DayTrading https://t.co/cfW0nkrj0M
07/04/17 17:06,"Mission accompliced. USD is up. As long as USD is up, don't think of shorting this market. It can consolidate/move up.  #S&amp;P500"
07/04/17 16:59,"Italy court blocks Uber services in Italy, citing unfair competition https://t.co/jrQ5z7Uz0L Business News https://t.co/agy48irLkG"
07/04/17 16:56,"RT @makesideproject: ""Venture Capital has performance better than S&amp;P 500"" /by @atShruti https://t.co/jMAhR0LagR #VentureCapital #Startup #â€_"
07/04/17 16:47,Jobs report shocker dashes hopes for an immediate economic breakout - CNBC https://t.co/IluNAqB1hV https://t.co/1jQU7juEY6
07/04/17 16:46,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/bHizCqIrGX
07/04/17 16:36,Proxy adviser ISS urges votes against most of Wells Fargo board https://t.co/6Okt7g9fg1 Business News https://t.co/r6oTIV1Bsa
07/04/17 16:31,Is the #S&amp;P500 getting ready to crash in #2k17? - Read and find out  https://t.co/80lCk8uDp8
07/04/17 16:29,"""Venture Capital has performance better than S&amp;P 500"" /by @atShruti https://t.co/jMAhR0LagR #VentureCapital #Startup #VC #StockMarket"
07/04/17 16:26,"Venture Capital has performance better than S&amp;P 500 https://t.co/z8U2WFxsn4
#startup #venturecapital https://t.co/cPsvPWHxHF"
07/04/17 16:17,MoneyMakerEdge: 2013 #Syria article on Gold and S&amp;P500 emini futures going in to the weekend.  What a coincidence?â€_ https://t.co/3ZOuMySL6j
07/04/17 16:16,"2013 #Syria article on Gold and S&amp;P500 emini futures going in to the weekend.  What a coincidence?
#goldtrading... https://t.co/ugBS49BKwl"
07/04/17 16:14,Oil trims Syria-inspired gains as dollar strengthens after jobs report - MarketWatch https://t.co/TQl4Wiug7f https://t.co/dOT9AuwNSG
07/04/17 16:14,Gold hits five-month high after US missile strike - Reuters https://t.co/rkeRCoBoQ9 https://t.co/HV8BdbVqvE
07/04/17 16:06,Is the #S&amp;P500 getting ready to crash in #2k17? - Read and find out  https://t.co/PeoAOaJ07I
07/04/17 16:01,Is the #S&amp;P500 getting ready to crash in #2k17? - Read and find out? https://t.co/80lCk8uDp8
07/04/17 15:45,Found out the Performance summary of the S&amp;P500 stocks #fintech https://t.co/RjAe1OR6VF https://t.co/tpgW5h6ZRM
07/04/17 15:42,RT @smarket: Analysts discuss top and bottom every day but this is what S&amp;P500 has done since last 1 month 20 days.....nothing https://t.coâ€_
07/04/17 15:39,Coast Guard searches for Georgia man... - Local 10 https://t.co/6F0HttXevV https://t.co/TekqBiYLH4
07/04/17 15:31,Boeing Energy Conservation Program Lauded by EPA https://t.co/CqMbi1x9GM #Boeing
07/04/17 15:30,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/r3Jc4fnqvi
07/04/17 15:15,BMO Financial Group promotes COO White to CEO role https://t.co/5V82ZtM87E Business News https://t.co/5RKUWNteTO
07/04/17 15:09,@chriscassard9 @Afterius @Reveident @Celtikette @JRochedy @realDonaldTrump Deep state's shorting the courgette stocâ€_ https://t.co/vWryrPKqHW
07/04/17 15:05,Stocks gyrate along the flatline after Syria attack and mixed jobs report - CNBC https://t.co/WEtlsYaqi6 https://t.co/1Oc9Cr0ckC
07/04/17 15:05,Oil trims Syria-inspired gains as dollar strengthens after jobs report - MarketWatch https://t.co/FEU03YY59I https://t.co/FXMN2e85cS
07/04/17 15:04,"New moon on 4/11/2017, time to buy up some S&amp;P500. #forex #stocks"
07/04/17 14:58,The cumulative returns of Evolved Enterprise eclipsed the S&amp;P500 by 1400% https://t.co/8A2oFdT9Ml
07/04/17 14:58,The cumulative returns of Evolved Enterprise eclipsed the S&amp;P500 by 1400% https://t.co/nI4MZfN3Do
07/04/17 14:58,The cumulative returns of Evolved Enterprise eclipsed the S&amp;P500 by 1400% https://t.co/fTH5073A7d
07/04/17 14:58,The cumulative returns of Evolved Enterprise eclipsed the S&amp;P500 by 1400% https://t.co/Tau49CkO0u
07/04/17 14:58,The cumulative returns of Evolved Enterprise eclipsed the S&amp;P500 by 1400% https://t.co/CbrkkFB0Ln
07/04/17 14:39,The most annoying thing about this market is that we have some important news and the S&amp;P500 barely moves one point.
07/04/17 14:32,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 14:32,"@zerohedge ""S&amp;P500 likes this.."""
07/04/17 14:31,Trump Can't Bring Back All Those Jobs From China. Here's What He Can Do - NPR https://t.co/7VuBzDo3Zl https://t.co/o7ki1fGdIf
07/04/17 14:23,Is the #S&amp;P500 getting ready to crash in #2k17? - Read and find out? https://t.co/80lCk8uDp8
07/04/17 14:22,"Deutsche Bank CEO says shrinking is over, targets prudent growth https://t.co/EOMeTbs9Uv Business News https://t.co/GfJZvhkTCs"
07/04/17 14:13,Will this BitCoin Investment fund succeed to beat the S&amp;P500 OR AEX? #blockchain #bitcoin #sbcdemoday #exponentialâ€_ https://t.co/aVZPmOUF4n
07/04/17 13:42,"_Ÿ‡º_Ÿ‡¸ Dow, _Ÿ‡º_Ÿ‡¸ S&amp;P500 gain 0.1% in early trade https://t.co/0TjOp1nzKT MARKETWATCH"
07/04/17 13:36,"_Ÿ‡º_Ÿ‡¸ S&amp;P500, _Ÿ‡º_Ÿ‡¸ Nasdaq retreat 0.1% https://t.co/HyjpOEJjy4 MARKETWATCH"
07/04/17 13:26,RT @UPBOptionMil: S&amp;P500 futures fall 30 tomahawks or roughly .24% after the jobs report
07/04/17 13:23,FCC Chairman Reportedly Has Put Net Neutrality Repeal in the Fast Lane - Fortune https://t.co/rFptHqTV8E https://t.co/gS8shtl6rL
07/04/17 13:12,RT @UPBOptionMil: S&amp;P500 futures fall 30 tomahawks or roughly .24% after the jobs report
07/04/17 13:02,RT @UPBOptionMil: S&amp;P500 futures fall 30 tomahawks or roughly .24% after the jobs report
07/04/17 13:00,RT @UPBOptionMil: S&amp;P500 futures fall 30 tomahawks or roughly .24% after the jobs report
07/04/17 12:54,"US futures have weakened post March NFP report: S&amp;P500 -0.23%, DJIA -0.23%."
07/04/17 12:51,S&amp;P500 futures fall 30 tomahawks or roughly .24% after the jobs report
07/04/17 12:49,"U.S. job growth slows sharply, unemployment rate falls to 4.5 percent https://t.co/GKA5C9hAuB Business News https://t.co/ctjt3Q7QZF"
07/04/17 12:38,"_Ÿ‡º_Ÿ‡¸ Dow futures _Ÿ“‰ down 0.2% to 20,556; _Ÿ‡º_Ÿ‡¸ S&amp;P500 futures retreat 0.2% at 2,348 https://t.co/41iiyoMQLc MARKETWATCH"
07/04/17 12:32,Here's an app to compute the Rolling Mean Return of the S&amp;P500 stocks #fintech https://t.co/FGfnD45oAH https://t.co/dJg4xgLEXX
07/04/17 12:18,"Global stocks off lows, oil rallies after US missile strike on Syria - Reuters https://t.co/wc6NK5Xkqg https://t.co/XApnXLL8Uu"
07/04/17 12:12,RT @fdaxbaby: @MrTopStep Shorting S&amp;P500 be like. http://t.co/JQUzLfEF5Q
07/04/17 12:10,EU regulators to approve Fox takeover of Sky: sources https://t.co/sUZCRCxSOp Business News https://t.co/TohPpOvilM
07/04/17 11:55,Stock futures recover from a drop after U.S. airstrike on Syria https://t.co/XprLAhBkHr Business News https://t.co/c0nc1eqqI3
07/04/17 11:44,"Brace yourself, NJ Transit commuters: Amtrak fails to open tracks on time - https://t.co/25Apx2nF1yâ€_ https://t.co/r2f6cqmicq"
07/04/17 11:42,#S&amp;P500 Pre-Market #ES #Morning Quick Shot! https://t.co/VGoAYcMy8V Free Everyday! @Franktradestalk @Ninzacoâ€_ https://t.co/pruBf3mUZL
07/04/17 11:38,"_Ÿ‡º_Ÿ‡¸ Dow futures gains 0.1% at 20,621; _Ÿ‡º_Ÿ‡¸ S&amp;P500 futures up roughly 0.1% at 2,355 https://t.co/6mTRmWdunl MARKETWATCH"
07/04/17 11:23,MSCI Asia Pacific â¬†ï¸è0.2%. Topix â¬†ï¸è0.7%. Stoxx 600 â¬‡ï¸è0.4% at 5:47 am. WTI â¬†ï¸è1.01%. GLD â¬†ï¸è0.93%. US10y â¬‡ï¸è0.018%. S&amp;P500 futures were â¬†ï¸è0.01%.
07/04/17 11:11,BOE's Carney Urges Banks to Prepare for Any Brexit Outcome - Bloomberg https://t.co/iNzN0PwKiA https://t.co/vjwNn6ayR2
07/04/17 11:11,Asian Stocks Rebound as Japanese Equities Rise; Yen Strengthens - Bloomberg https://t.co/haDPtJdMQV https://t.co/nTHs2b2OBH
07/04/17 10:58,"RT @mojorising: Average tenure of a company on S&amp;P500 used to be 65 yrs, now it's 15. @jebannister of @realventures at @TELUS Ventures Summâ€_"
07/04/17 10:55,#Orbex DowJones &amp; S&amp;P500 Possible Correction. Read Blog: https://t.co/3W6rt4XVOL
07/04/17 10:29,"Foxwoods Casino: A gamble that paid off https://t.co/Rsk3SrDcb8 via @USATODAY
Go 4 fun- invest in S&amp;P500 ETF or Vanguard ETF..."
07/04/17 10:20,Baker Hughes Announces March 2017 Rig Counts https://t.co/QNqxNORZEb Baker Hughes
07/04/17 10:08,Outrage and indignation by Syrian government as US launches first attack on Assad - Washington Postâ€_ https://t.co/vQYvYrVuVD
07/04/17 10:02,Weekly S&amp;P500 #Stocks Trend $STX $URI $WYNN $PHM $RCL $MU $GLW $SHW $VRTX $FLR $DOW $DD $NSC $KLAC $ADI $FDX  @ https://t.co/RPeaHBZz9y
07/04/17 10:02,Weekly S&amp;P500 #Stocks Performance $STX $URI $WYNN $PHM $RCL $WDC $DHI $MU $CSX $AVGO $GLW $SHW $NVDA $VRTX more@ https://t.co/RPeaHBZz9y
07/04/17 09:58,RT @UPBOptionMil: S&amp;P500 futures down .18% after falling over .7% overnight - one jobs report away from moving .5% higher https://t.co/oSCQâ€_
07/04/17 09:55,S&amp;P500 futures down .18% after falling over .7% overnight - one jobs report away from moving .5% higher https://t.co/oSCQvCZ4H2
07/04/17 09:47,Siemens Netherlands employee suspected of spying for Chinese rival https://t.co/xf31es49IS Business News https://t.co/7eOojVrq4Z
07/04/17 09:45,"RT @MquardtFinance: S&amp;P500 price and earnings continue to diverge; EPS stalling, but PRICE hits new high, P/E ratio 25.2X. $SPX #STOCKS httâ€_"
07/04/17 09:41,"RT @MquardtFinance: S&amp;P500 P/E ratio 24.7X, uses final Q3 as reported data, earnings recession bottomed? $SPX #STOCKS https://t.co/4pJ4AxAvâ€_"
07/04/17 09:24,RT @smarket: Analysts discuss top and bottom every day but this is what S&amp;P500 has done since last 1 month 20 days.....nothing https://t.coâ€_
07/04/17 09:00,Oil jumps in knee-jerk reaction after US launches missile strikes at Syria - Reuters https://t.co/IlboKFzMYv https://t.co/r6HIIht0a5
07/04/17 08:59,"@lisafleisher @Ned_Donovan @Birdyword Probably ""chuck it in the S&amp;P500 and draw down a Â£10k annual allowance from it"""
07/04/17 08:51,"On trial for bribery, Samsung boss lets lawyers do the talking https://t.co/roTtJO4pCY Business News https://t.co/TZefUCrSB3"
07/04/17 08:48,"#StockMarket #tradingpsychology #sharetrading #swingtrading #S&amp;P500 #NASDAQ ""Every trade is a gift from the marketâ€_ https://t.co/GocUG0Z3tJ"
07/04/17 08:47,Analysts discuss top and bottom every day but this is what S&amp;P500 has done since last 1 month 20 days.....nothing https://t.co/Wu0bxwIexa
07/04/17 08:45,_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ P500.00 from your pocket bbz https://t.co/c7T4QOASEu
07/04/17 08:43,Ford says to launch Ranger pickup truck in China by 2018 https://t.co/Y5o5BHR4iq Business News https://t.co/tgwy5RfuVr
07/04/17 08:28,S&amp;P500 Index -Testing support at top end of the cloud. Critical level for rebound or correction to bottom of cloud!  https://t.co/b5Gt57d7Zn
07/04/17 08:27,"Dog attacks on mail carriers are surging, and online shopping may be a factor - Washington Postâ€_ https://t.co/LyareOn2B0"
07/04/17 08:24,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 07:58,S&amp;P500 Likely to Experience a Zig Zag Month https://t.co/mSG9XcnHO5
07/04/17 07:55,S&amp;P500 Likely to Experience a Zig Zag Month https://t.co/EsN7K6LG5B
07/04/17 07:22,Syria Strike Jolts Financial Assets; Ruble Drops: Markets Wrap - Bloomberg https://t.co/4OlE8HQgnY https://t.co/Y01USXCQwV
07/04/17 06:50,"California Legislature votes to raise gas taxes, vehicle fees by $5.2 billion a year for road repairs and transit -â€_ https://t.co/lLlRDa2z0a"
07/04/17 06:50,"Stocks spooked, safe assets jump after US missile strike on Syria - Reuters https://t.co/6O1IDOCGVS https://t.co/m3Dc0lxNyi"
07/04/17 06:34,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 06:19,US FCC chairman plans fast-track repeal of net neutrality: sources - Reuters https://t.co/Dhbdni2y9h https://t.co/mm5n9KPV6K
07/04/17 06:19,Hyperloop in your backyard? Depends who wins this contest - USA TODAY https://t.co/oUJhAYcKpg https://t.co/Ycs8TuugKR
07/04/17 06:15,Chase for tastier tortillas starts with age-old 'Mexican gold' https://t.co/WaTmA9Bsfo Business News https://t.co/Et36B4y5jo
07/04/17 05:54,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 05:19,"U.S. South, not just Mexico, stands in way of Rust Belt jobs revival https://t.co/aISumJOvzG Business News https://t.co/ZnKBoMN0xu"
07/04/17 05:15,06.04.2017 S&amp;P500 futures scalp - Professional Trader https://t.co/AjSFYQisCt
07/04/17 05:12,"EQUITIES dropped after the missile strikes, DOW Jones has moved lower to 20,600 points, while S&amp;P500 lost 80 points, now at 2,350."
07/04/17 05:12,Asian markets on edge as US strikes Syria amid Xi summit - Washington Post https://t.co/Tbg1Lf00ms https://t.co/TmnfyWlLdg
07/04/17 05:06,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 04:55,"_Ÿ‡º_Ÿ‡¸ S&amp;P500 futures _Ÿ“‰ drop 4.7 points, or 0.2%, to 2,348 https://t.co/hIvhsRZoqf MARKETWATCH"
07/04/17 04:33,Adidas to mass-produce 3D-printed shoe with Silicon Valley start-up https://t.co/7hIxWkQ5f5 Business News https://t.co/m7tStSKT5N
07/04/17 04:16,Exclusive: Yum's KFC to curb antibiotic use in the chickens it buys https://t.co/B3gYSFpUiD Business News https://t.co/QaCQqGMJLX
07/04/17 04:10,Damn options spreads on the S&amp;P500... https://t.co/igZXqnWdxl
07/04/17 04:06,Asian markets sink after US launches Syria strikes - Yahoo News https://t.co/8eWPsMtkzr https://t.co/MPa4mlTp3D
07/04/17 04:06,Oil prices jump after US launches missile strike in Syria - https://t.co/F5FwwJIN62 https://t.co/oCznlegQck https://t.co/kSw8NX0SRL
07/04/17 03:34,Oil prices jump 2 percent after US launches missile strike in Syria - Reuters https://t.co/JsnJpNI1NJ https://t.co/Pbxwjwywjh
07/04/17 03:34,"IMF urges Pakistan to step up reforms, preserve economic stability gains - Reuters https://t.co/iW8p2ANMOX https://t.co/L4fXot04BG"
07/04/17 03:26,"Focus on global risk metrics
+2.0% Oil
+1.0% Gold
-0.5% S&amp;P500
vs salacious headlines as US counters Syrian chemical strike
Measured"
07/04/17 03:02,"The average age of S&amp;P500 boards is 62.4.
Which raises, you know, just a few questions. 
https://t.co/RQ3CmndD7I https://t.co/p5FUluINs7"
07/04/17 03:02,Twitter Co-Founder Ev Williams to Sell Shares - Motley Fool https://t.co/Pa8mG5eScJ https://t.co/tyDeNf9pzF
07/04/17 03:00,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 03:00,"RT @DouglasBush: New Buccaneer S.2 and F-104G counters for my ""Red Storm"" test kit. _Ÿ˜_ Avail for P500 @gmtgames https://t.co/OCASFAJ3Py"
07/04/17 02:38,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 02:29,Samsung tips best quarterly profit in over three years as chips soar - Reuters https://t.co/9G8Cy7dqHY https://t.co/MPbQAAL1qb
07/04/17 02:07,Don't forget to Buy The Dip everybody. War with Syria should be good for a 300pt rally in the S&amp;P500. To the moon!
07/04/17 02:04,Clips brings fun and simple video creation to iPhone and iPad https://t.co/ODpsYpBZsQ #Apple https://t.co/tlbMkjvb9J
07/04/17 02:00,S&amp;P500; 3 bearish wicks in past 6 weeks? #TCOT #WakeUpAmerica https://t.co/D0VUcCrqgD
07/04/17 01:39,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
07/04/17 01:35,Japan and U.S. aren't discussing Westinghouse situation: Seko https://t.co/S10a2ZsRDo Business News https://t.co/gHFp3lgOfG
07/04/17 01:31,"RT @ABCapitalGroup: Global Markets 04/06:
DJIA: +14pts
S&amp;P500: +4pts
HANG SENG:  -127pts
NIKKEI: +149(now)
DAX: +13pts
CAC40: +29pts
PSEi:â€_"
07/04/17 01:29,Great minds think alike. Just tweeted something very similar on #S&amp;P500 &amp; #gold chart https://t.co/G0DzQ2mqcI
07/04/17 01:17,"Hyundai, Kia to recall 171,348 vehicles in South Korea due to faulty engine https://t.co/qJ33hXef2m Business News https://t.co/nalyKLaprB"
07/04/17 01:16,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 - Reuters: As perâ€_ https://t.co/unsdpfBDn3
07/04/17 01:07,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 â€“ Reuters https://t.co/XHdiaeblfv trywalker
07/04/17 01:02,"Asia stocks meander ahead of Trump-Xi talks, U.S. jobs data https://t.co/lsPARIvWVC Business News https://t.co/VCKGpA1FfF"
07/04/17 01:00,"Global Markets 04/06:
DJIA: +14pts
S&amp;P500: +4pts
HANG SENG:  -127pts
NIKKEI: +149(now)
DAX: +13pts
CAC40: +29pts
PSEi: -18pts
#MorningABC"
07/04/17 01:00,"Global Markets 04/06:
DJIA: +14pts
S&amp;P500: +4pts
HANG SENG:  -127pts
NIKKEI: +149(now)
DAX: +13pts
CAC40: +29pts
PSEi: -18pts
#MorningABC"
07/04/17 00:56,@MONETARY_MAYHEM They need a trigger for the S&amp;P500 sell off.
07/04/17 00:51,RT @FXstreetNews: Investors pulled out $7 billion from S&amp;P500 in the week ended April 5 - Reuters https://t.co/c2E90y5kDL
07/04/17 00:50,RT @WhyLose: A set &amp; forget automated #Forex solution with free #FX copy #trading - Investors pulled out $7 billion from S&amp;P500â€_ https://t.â€_
07/04/17 00:49,A set &amp; forget automated #Forex solution with free #FX copy #trading - Investors pulled out $7 billion from S&amp;P500â€_ https://t.co/39uf76mjk9
07/04/17 00:47,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 - Reuters https://t.co/vIXlSvAfva #expertraders #forexcoaching #â€_
07/04/17 00:46,Investors pulled out $7 billion from S&amp;P500 in the week ended April 5 - Reuters https://t.co/Q7TAh43DVr
07/04/17 00:44,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 - Reuters https://t.co/vN1amO6ulI #Forex https://t.co/04eMTitzeb
07/04/17 00:43,RT @FXstreetNews: Investors pulled out $7 billion from S&amp;P500 in the week ended April 5 - Reuters https://t.co/c2E90y5kDL
07/04/17 00:42,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 â€“Â Reuters https://t.co/hkKotCXLvm
07/04/17 00:42,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 â€“Â Reuters https://t.co/Yw3mhCDHkn
07/04/17 00:42,"Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 - Reuters https://t.co/48SBTt26sc #forex, #forextrading"
07/04/17 00:41,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 - Reuters https://t.co/nuhTWhdXfJ #myrichtraders #richtraders #fâ€_
07/04/17 00:40,News: Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 https://t.co/PTOrvxYoMJ #Finance #Markets #News #FX #Forex
07/04/17 00:39,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 - Reuters https://t.co/U8ST2c84oz #FX #Trading
07/04/17 00:38,Investors pulled out $7 billion from S&amp;P500 ETF in the week ended April 5 - Reuters https://t.co/Pvode4DPuZ #trading #forex
07/04/17 00:37,Investors pulled out $7 billion from S&amp;P500 in the week ended April 5 - Reuters https://t.co/uicy3JwBep via FXstreetNews
07/04/17 00:36,Investors pulled out $7 billion from S&amp;P500 in the week ended April 5 - Reuters https://t.co/c2E90y5kDL
07/04/17 00:17,Twitter challenges US order for anti-Trump user records - Minneapolis Star Tribune https://t.co/SHWtEQPFlQ https://t.co/aUInwYo3gv
07/04/17 00:17,Twitter co-founder Evan Williams to sell 30% of his stock - MarketWatch https://t.co/64OtrjuYia https://t.co/Y3EuX3yo7u
06/04/17 23:57,"RT @DouglasBush: New Buccaneer S.2 and F-104G counters for my ""Red Storm"" test kit. _Ÿ˜_ Avail for P500 @gmtgames https://t.co/OCASFAJ3Py"
06/04/17 23:57,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
06/04/17 23:50,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
06/04/17 23:49,Samsung Electronics says first-quarter operating profit likely rose 48 percent year-on-year https://t.co/WtbNLfRMS4â€_ https://t.co/M3SVtSZkpo
06/04/17 23:45,This federal agency's homepage just went dark. Really dark. Literally as black as coal. - Washington Postâ€_ https://t.co/wwzyIJxv8R
06/04/17 23:42,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
06/04/17 23:41,"RT @gmtgames: For all of you eagerly awaiting Mark Herman's PERICLES, we started shipping P500 orders today! Won't be long now.... https://â€_"
